gnId	nbTp	feelLncPcgClassName	feelLncPcgClassType	feelLncPcgGnId	feelLncPcgGnName	feelLncPcgGnDist	feelLncPcgClassNameByTp	feelLncPcgGnIdByTp	feelLncPcgGnNameByTp	feelLncPcgGnDistByTp
ENSG00000229754	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000291236	4	lncgASinNest	n.1.1	ENSG00000188282	RUFY4	0	lncgASinNest;lncgASinNest;lncgASinNest;lncgASinNest	ENSG00000188282;ENSG00000188282;ENSG00000188282;ENSG00000188282	RUFY4;RUFY4;RUFY4;RUFY4	0;0;0;0
ENSG00000237322	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000226297	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000253006	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000183023	19	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000153823	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000119865	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000203395	1	lncgASinOvlp	1.1.1	ENSG00000115956	PLEK	0	lncgASinOvlp	ENSG00000115956	PLEK	0
ENSG00000115956	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000229462	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000204923	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000169621	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000214525	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000283228	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000182389	74	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000225214	1	lncgASexOvlp	1.1.1	ENSG00000182389	CACNB4	0	lncgASexOvlp	ENSG00000182389	CACNB4	0
ENSG00000115145	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234272	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000271074	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000231017	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000178568	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000199585	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000232631	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000236007	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000221782	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234308	6	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000231254	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000153253	12	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000287463	1	lncgASinOvlp	1.1.1	ENSG00000152128	TMEM163	0	lncgASinOvlp	ENSG00000152128	TMEM163	0
ENSG00000224043	5	lncgASexOvlp_n.n.n	n.n.n	ENSG00000082258	CCNT2	0	lncgASexOvlp;lncgASexOvlp;lncgASinNest;lncgASexOvlp;lncgASexOvlp	ENSG00000082258;ENSG00000082258;ENSG00000153086;ENSG00000153086;ENSG00000082258	CCNT2;CCNT2;ACMSD;ACMSD;CCNT2	0;0;0;0;0
ENSG00000234682	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000228098	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000082258	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000290018	1	lincConv	1.1.1	ENSG00000138435	CHRNA1	26739	lincConv	ENSG00000138435	CHRNA1	26739
ENSG00000128656	42	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000212167	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000199827	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000227187	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000277948	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000229536	5	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000286957	2	lincSSup	n.1.1	ENSG00000222014	RAB6C	95225	lincSSup;lincSSup	ENSG00000222014;ENSG00000222014	RAB6C;RAB6C	95636;95225
ENSG00000291116	4	lincDivg	n.1.1	ENSG00000222014	RAB6C	45326	lincDivg;lincDivg;lincDivg;lincDivg	ENSG00000222014;ENSG00000222014;ENSG00000222014;ENSG00000222014	RAB6C;RAB6C;RAB6C;RAB6C	45350;45326;55857;45357
ENSG00000237574	1	lincSSup	1.1.1	ENSG00000222014	RAB6C	32963	lincSSup	ENSG00000222014	RAB6C	32963
ENSG00000214100	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234559	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000290615	2	lncgASexOvlp	n.1.1	ENSG00000222014	RAB6C	0	lncgASexOvlp;lncgASexOvlp	ENSG00000222014;ENSG00000222014	RAB6C;RAB6C	0;0
ENSG00000225449	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000222014	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000284619	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000286026	1	lincConv	1.1.1	ENSG00000222014	RAB6C	7718	lincConv	ENSG00000222014	RAB6C	7718
ENSG00000250207	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000217289	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000231147	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000290591	2	lincSSdw_n.n.n	n.n.n	ENSG00000196604	POTEF	41617	lincConv;lincSSdw	ENSG00000222014;ENSG00000196604	RAB6C;POTEF	29327;41617
ENSG00000180178	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000291278	1	lincSSdw	1.1.1	ENSG00000196604	POTEF	38099	lincSSdw	ENSG00000196604	POTEF	38099
ENSG00000290707	1	lncgASexOvlp	1.1.1	ENSG00000152076	CCDC74B	0	lncgASexOvlp	ENSG00000152076	CCDC74B	0
ENSG00000155729	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000163535	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000290905	3	lincSSdw	n.1.1	ENSG00000138356	AOX1	18670	lincSSdw;lincSSdw;lincSSdw	ENSG00000138356;ENSG00000138356;ENSG00000138356	AOX1;AOX1;AOX1	18670;18775;51862
ENSG00000237166	6	lincConv	n.1.1	ENSG00000138356	AOX1	34471	lincConv;lincConv;lincConv;lincConv;lincConv;lincConv	ENSG00000138356;ENSG00000138356;ENSG00000138356;ENSG00000138356;ENSG00000138356;ENSG00000138356	AOX1;AOX1;AOX1;AOX1;AOX1;AOX1	34471;35007;35970;36418;36418;38573
ENSG00000291279	2	lincSSup	n.1.1	ENSG00000082153	BZW1	48379	lincSSup;lincSSup	ENSG00000082153;ENSG00000082153	BZW1;BZW1	55527;48379
ENSG00000290906	1	lincSSup	1.1.1	ENSG00000082153	BZW1	16355	lincSSup	ENSG00000082153	BZW1	16355
ENSG00000240761	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000011523	31	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000162998	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000115419	16	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000240344	23	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000115290	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000179528	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000115592	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000115596	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234997	6	lincDivg_n.n.n	n.n.n	ENSG00000125618	PAX8	46103	lincSSup;lincDivg;lincDivg;lincDivg;lincSSup;lincSSup	ENSG00000136682;ENSG00000125618;ENSG00000125618;ENSG00000125618;ENSG00000136682;ENSG00000136682	ZNG1B;PAX8;PAX8;PAX8;ZNG1B;ZNG1B	6703;46103;46152;46152;12143;12367
ENSG00000289035	1	lincDivg	1.1.1	ENSG00000136682	ZNG1B	62697	lincDivg	ENSG00000136682	ZNG1B	62697
ENSG00000125618	14	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234690	6	lincDivg	n.1.1	ENSG00000119888	EPCAM	149	lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg	ENSG00000119888;ENSG00000119888;ENSG00000119888;ENSG00000119888;ENSG00000119888;ENSG00000119888	EPCAM;EPCAM;EPCAM;EPCAM;EPCAM;EPCAM	169;84;192;34750;169;149
ENSG00000226087	6	lincDivg	n.1.1	ENSG00000143933	CALM2	48860	lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg	ENSG00000143933;ENSG00000143933;ENSG00000143933;ENSG00000143933;ENSG00000143933;ENSG00000143933	CALM2;CALM2;CALM2;CALM2;CALM2;CALM2	48860;48873;49976;49996;49998;49998
ENSG00000095002	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000182083	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000178586	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000269210	1	lncgASexNest	1.1.1	ENSG00000214694	ARHGEF33	0	lncgASexNest	ENSG00000214694	ARHGEF33	0
ENSG00000222000	3	lincDivg	n.n.1	ENSG00000144191	CNGA3	0	lincDivg;lincDivg;lncgASinOvlp	ENSG00000144191;ENSG00000144191;ENSG00000144191	CNGA3;CNGA3;CNGA3	12217;11808;0
ENSG00000144191	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000227987	1	lncgSSinNest	1.1.1	ENSG00000144191	CNGA3	0	lncgSSinNest	ENSG00000144191	CNGA3	0
ENSG00000040933	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000183513	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000115446	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000236564	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000158019	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000237524	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000118004	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000237370	1	lncgASexNest	1.1.1	ENSG00000118004	COLEC11	0	lncgASexNest	ENSG00000118004	COLEC11	0
ENSG00000188765	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000289136	1	lincDivg	1.1.1	ENSG00000151360	ALLC	6117	lincDivg	ENSG00000151360	ALLC	6117
ENSG00000151360	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000232718	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224661	1	lncgASexOvlp	1.1.1	ENSG00000214866	DCDC2C	0	lncgASexOvlp	ENSG00000214866	DCDC2C	0
ENSG00000138030	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000183292	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000290699	2	lincSSdw	n.1.1	ENSG00000222038	POTEJ	22013	lincSSdw;lincSSdw	ENSG00000222038;ENSG00000222038	POTEJ;POTEJ	22013;22073
ENSG00000290700	5	lincSSup	n.1.1	ENSG00000173302	GPR148	10239	lincSSup;lincSSup;lincSSup;lincSSup;lincSSup	ENSG00000173302;ENSG00000173302;ENSG00000173302;ENSG00000173302;ENSG00000173302	GPR148;GPR148;GPR148;GPR148;GPR148	32682;26597;24609;26469;10239
ENSG00000178171	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000228937	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000212410	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000231158	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000237327	1	lncgSSinNest	1.1.1	ENSG00000007001	UPP2	0	lncgSSinNest	ENSG00000007001	UPP2	0
ENSG00000227480	1	lncgASexOvlp	1.1.1	ENSG00000153237	CCDC148	0	lncgASexOvlp	ENSG00000153237	CCDC148	0
ENSG00000153237	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234890	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000243723	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000144283	17	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000289488	1	lncgSSinNest	1.1.1	ENSG00000144283	PKP4	0	lncgSSinNest	ENSG00000144283	PKP4	0
ENSG00000227331	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000204380	3	lncgASex	n.n.1	ENSG00000144283	PKP4	0	lncgASexOvlp;lncgASinOvlp;lncgASinOvlp	ENSG00000144283;ENSG00000144283;ENSG00000144283	PKP4;PKP4;PKP4	0;0;0
ENSG00000231675	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000168958	30	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000035141	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000237576	3	lincSSdw	n.1.1	ENSG00000163219	ARHGAP25	5181	lincSSdw;lincSSdw;lincSSdw	ENSG00000163219;ENSG00000163219;ENSG00000163219	ARHGAP25;ARHGAP25;ARHGAP25	5181;5211;8124
ENSG00000115977	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000289294	1	lncgASexOvlp	1.1.1	ENSG00000119004	CYP20A1	0	lncgASexOvlp	ENSG00000119004	CYP20A1	0
ENSG00000138443	24	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000153093	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000132326	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000202099	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000065802	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000229915	1	lncgASexNest	1.1.1	ENSG00000065802	ASB1	0	lncgASexNest	ENSG00000065802	ASB1	0
ENSG00000274346	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224918	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000214074	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234661	2	lncgASex	n.n.1	ENSG00000134121	CHL1	0	lncgASexNest;lncgASinOvlp	ENSG00000134121;ENSG00000134121	CHL1;CHL1	0;0
ENSG00000229642	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000223727	3	lincSSup	n.1.1	ENSG00000113851	CRBN	70960	lincSSup;lincSSup;unclassified	ENSG00000113851;ENSG00000113851;NA	CRBN;CRBN;NA	70960;81080;NA
ENSG00000285969	1	lincSSup	1.1.1	ENSG00000154783	FGD5	17349	lincSSup	ENSG00000154783	FGD5	17349
ENSG00000154764	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000134121	16	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000234048	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000229756	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000227110	10	lncgASinCont_n.n.n	n.n.n	ENSG00000071282	LMCD1	0	unclassified;lincDivg;lincDivg;lincDivg;lincDivg;lncgASinCont;lincSSdw;lincDivg;lincDivg;lincDivg	NA;ENSG00000071282;ENSG00000071282;ENSG00000071282;ENSG00000071282;ENSG00000071282;ENSG00000125046;ENSG00000071282;ENSG00000071282;ENSG00000071282	NA;LMCD1;LMCD1;LMCD1;LMCD1;LMCD1;SSUH2;LMCD1;LMCD1;LMCD1	NA;209;141;139;178;0;7486;135;141;145
ENSG00000144635	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000235629	1	lincDivg	1.1.1	ENSG00000154781	CCDC174	2330	lincDivg	ENSG00000154781	CCDC174	2330
ENSG00000215004	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000228242	17	lncgASex	n.n.1	ENSG00000154767	XPC	0	lncgASexOvlp;lncgASexOvlp;lncgASexNest;lncgASexNest;lncgASexNest;lncgASexNest;lncgASexOvlp;lncgASexNest;lncgASexNest;lncgASexNest;lncgASexNest;lncgASexNest;lncgASexNest;lncgASexOvlp;lncgASexOvlp;lncgASexNest;lncgASexNest	ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767;ENSG00000154767	XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC;XPC	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287720	3	lncgASinNest	n.1.1	ENSG00000144455	SUMF1	0	lncgASinNest;lncgASinNest;lncgASinNest	ENSG00000144455;ENSG00000144455;ENSG00000144455	SUMF1;SUMF1;SUMF1	0;0;0
ENSG00000227498	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000238075	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224858	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000223899	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000230067	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000231552	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000131379	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000235534	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000271643	1	lincDivg	1.1.1	ENSG00000170248	PDCD6IP	32	lincDivg	ENSG00000170248	PDCD6IP	32
ENSG00000206559	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224318	5	lncgASex	n.n.1	ENSG00000134121	CHL1	0	lncgASexOvlp;lncgASexOvlp;lncgASexOvlp;lincDivg;lincDivg	ENSG00000134121;ENSG00000134121;ENSG00000134121;ENSG00000134121;ENSG00000134121	CHL1;CHL1;CHL1;CHL1;CHL1	0;0;0;42;65418
ENSG00000214073	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000227588	1	lncgASinNest	1.1.1	ENSG00000144619	CNTN4	0	lncgASinNest	ENSG00000144619	CNTN4	0
ENSG00000287623	1	lncgASinNest	1.1.1	ENSG00000196220	SRGAP3	0	lncgASinNest	ENSG00000196220	SRGAP3	0
ENSG00000227795	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000230830	1	lncgASinNest	1.1.1	ENSG00000172995	ARPP21	0	lncgASinNest	ENSG00000172995	ARPP21	0
ENSG00000251038	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000287505	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000226022	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000224618	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000235493	4	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000231660	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000272334	1	lincSSdw	1.1.1	ENSG00000178567	EPM2AIP1	11371	lincSSdw	ENSG00000178567	EPM2AIP1	11371
ENSG00000173705	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000229243	4	unclassified	unclassified	NA	NA	NA	unclassified;unclassified;unclassified;unclassified	NA	NA	NA
ENSG00000215016	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000154822	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000228171	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000226320	32	lincSSdw	n.1.1	ENSG00000170248	PDCD6IP	87265	unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;lincSSdw;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified	NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ENSG00000170248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA	NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PDCD6IP;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA	NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;87265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ENSG00000229241	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000070950	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000261468	1	lincSSdw	1.1.1	ENSG00000163513	TGFBR2	3519	lincSSdw	ENSG00000163513	TGFBR2	3519
ENSG00000144668	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000233121	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224822	1	lncgSSinNest	1.1.1	ENSG00000151090	THRB	0	lncgSSinNest	ENSG00000151090	THRB	0
ENSG00000227707	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224239	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000230480	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000227929	1	lncgASinNest	1.1.1	ENSG00000196220	SRGAP3	0	lncgASinNest	ENSG00000196220	SRGAP3	0
ENSG00000225044	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000269391	2	lincDivg	n.1.1	ENSG00000131378	RFTN1	10774	lincDivg;lincDivg	ENSG00000131378;ENSG00000131378	RFTN1;RFTN1	16745;10774
ENSG00000260902	1	lncgASinOvlp	1.1.1	ENSG00000154783	FGD5	0	lncgASinOvlp	ENSG00000154783	FGD5	0
ENSG00000163576	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000188167	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000286363	1	lncgSSinNest	1.1.1	ENSG00000144619	CNTN4	0	lncgSSinNest	ENSG00000144619	CNTN4	0
ENSG00000129810	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000235424	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000233570	15	lincDivg	n.1.1	ENSG00000131378	RFTN1	10745	lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg;lincDivg	ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378;ENSG00000131378	RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1;RFTN1	22246;22289;10755;10798;22246;10745;10755;22287;22317;22285;22246;10830;22287;10751;22246
ENSG00000281100	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000228723	5	lncgASinNest	n.1.1	ENSG00000196220	SRGAP3	0	lncgASinNest;lncgASinNest;lncgASinNest;lncgASinNest;lncgASinNest	ENSG00000196220;ENSG00000196220;ENSG00000196220;ENSG00000196220;ENSG00000196220	SRGAP3;SRGAP3;SRGAP3;SRGAP3;SRGAP3	0;0;0;0;0
ENSG00000093167	20	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000229468	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000235158	1	lincSSup	1.1.1	ENSG00000134115	CNTN6	79724	lincSSup	ENSG00000134115	CNTN6	79724
ENSG00000228767	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224728	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000226489	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000230172	1	lncgASinNest	1.1.1	ENSG00000131379	C3orf20	0	lncgASinNest	ENSG00000131379	C3orf20	0
ENSG00000230697	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000183977	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000279727	2	lincSSdw	n.1.1	ENSG00000168016	TRANK1	4321	lincSSdw;lincSSdw	ENSG00000168016;ENSG00000168016	TRANK1;TRANK1	5386;4321
ENSG00000235593	1	lncgASinNest	1.1.1	ENSG00000144642	RBMS3	0	lncgASinNest	ENSG00000144642	RBMS3	0
ENSG00000230398	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000091317	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000235904	5	lncgASinNest_n.n.n	n.n.n	ENSG00000144642	RBMS3	0	lncgASinNest;lncgASinNest;lncgASinNest;lncgASinOvlp;lncgASinNest	ENSG00000144642;ENSG00000144642;ENSG00000283563;ENSG00000144642;ENSG00000144642	RBMS3;RBMS3;NA;RBMS3;RBMS3	0;0;0;0;0
ENSG00000230342	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000170860	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000287641	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSG00000157152	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000223791	1	lncgASinOvlp	1.1.1	ENSG00000170142	UBE2E1	0	lncgASinOvlp	ENSG00000170142	UBE2E1	0
ENSG00000224263	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000178567	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224039	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000230119	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000224514	3	lincSSdw	n.1.1	ENSG00000163520	FBLN2	12274	lincSSdw;lincSSdw;lincSSdw	ENSG00000163520;ENSG00000163520;ENSG00000163520	FBLN2;FBLN2;FBLN2	12274;12299;12311
ENSG00000234073	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSG00000236165	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
