gnId	nbTp	feelLncPcgClassName	feelLncPcgClassType	feelLncPcgGnId	feelLncPcgGnName	feelLncPcgGnDist	feelLncPcgClassNameByTp	feelLncPcgGnIdByTp	feelLncPcgGnNameByTp	feelLncPcgGnDistByTp
ENSCAFG00845014425	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014436	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014468	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014492	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014601	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014627	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014649	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014678	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014732	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845014975	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015044	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015117	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015150	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015182	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015256	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015309	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015346	1	lincDivg	1.1.1	ENSCAFG00845015309	SSU72	10103	lincDivg	ENSCAFG00845015309	SSU72	10103
ENSCAFG00845015354	1	lincSSup	1.1.1	ENSCAFG00845015309	SSU72	10244	lincSSup	ENSCAFG00845015309	SSU72	10244
ENSCAFG00845015355	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015367	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015381	1	lincDivg	1.1.1	ENSCAFG00845015419	MIB2	153	lincDivg	ENSCAFG00845015419	MIB2	153
ENSCAFG00845015419	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015423	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015492	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015521	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015546	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015563	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015607	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015704	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015731	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015763	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015784	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015794	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015822	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015832	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015833	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015871	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015877	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015915	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015934	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845015992	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016019	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016027	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016031	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016049	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016053	1	lincDivg	1.1.1	ENSCAFG00845016027	NA	24	lincDivg	ENSCAFG00845016027	NA	24
ENSCAFG00845016056	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016065	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016091	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016184	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016204	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016210	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016240	1	lincConv	1.1.1	ENSCAFG00845016056	AKAP10	2134	lincConv	ENSCAFG00845016056	AKAP10	2134
ENSCAFG00845016256	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016271	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016292	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016354	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016394	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016421	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016444	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016558	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016585	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016601	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016653	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016715	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016733	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016761	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016820	1	lincSSdw	1.1.1	ENSCAFG00845016761	ALOX15	24077	lincSSdw	ENSCAFG00845016761	ALOX15	24077
ENSCAFG00845016837	1	lincConv	1.1.1	ENSCAFG00845016761	ALOX15	24311	lincConv	ENSCAFG00845016761	ALOX15	24311
ENSCAFG00845016876	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016918	1	lincConv	1.1.1	ENSCAFG00845016876	NA	6591	lincConv	ENSCAFG00845016876	NA	6591
ENSCAFG00845016937	1	lincSSdw	1.1.1	ENSCAFG00845016876	NA	19529	lincSSdw	ENSCAFG00845016876	NA	19529
ENSCAFG00845016945	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845016973	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017004	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017012	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017083	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017095	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017097	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017099	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017202	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017228	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017296	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017321	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017331	1	lincConv	1.1.1	ENSCAFG00845017202	CZIB	68	lincConv	ENSCAFG00845017202	CZIB	68
ENSCAFG00845017334	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017340	1	lincSSdw	1.1.1	ENSCAFG00845017202	CZIB	2053	lincSSdw	ENSCAFG00845017202	CZIB	2053
ENSCAFG00845017353	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017365	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017372	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017381	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017407	3	lincDivg	n.1.1	ENSCAFG00845017638	NA	36313	lincDivg;lincDivg;lincDivg	ENSCAFG00845017638;ENSCAFG00845017638;ENSCAFG00845017638	NA	36313;36313;44368
ENSCAFG00845017421	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017423	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017438	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017463	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017537	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017638	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017655	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017661	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017720	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017721	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017802	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017847	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017877	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017930	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845017949	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018118	1	lincSSup	1.1.1	ENSCAFG00845017802	SLC47A1	935	lincSSup	ENSCAFG00845017802	SLC47A1	935
ENSCAFG00845018123	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018238	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018251	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018304	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018404	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018439	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018469	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018523	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018552	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018581	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018683	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018725	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018734	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018752	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018777	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018805	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018961	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845018978	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019083	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019101	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019128	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019136	1	lincSSup	1.1.1	ENSCAFG00845019243	NA	28497	lincSSup	ENSCAFG00845019243	NA	28497
ENSCAFG00845019139	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019155	1	lincSSup	1.1.1	ENSCAFG00845019243	NA	17216	lincSSup	ENSCAFG00845019243	NA	17216
ENSCAFG00845019165	1	lincSSup	1.1.1	ENSCAFG00845019243	NA	5319	lincSSup	ENSCAFG00845019243	NA	5319
ENSCAFG00845019198	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019200	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019243	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019395	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019417	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019446	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019574	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019613	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019619	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019625	1	lincDivg	1.1.1	ENSCAFG00845018752	CMIP	21	lincDivg	ENSCAFG00845018752	CMIP	21
ENSCAFG00845019691	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019693	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019813	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019918	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019952	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845019960	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020020	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020030	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020046	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020057	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020074	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020112	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020125	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020149	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020187	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020210	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020212	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020264	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020265	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020282	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020288	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020316	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020330	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020363	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020365	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020374	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020468	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020475	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020498	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020510	1	lincSSdw	1.1.1	ENSCAFG00845020541	ATMIN	486	lincSSdw	ENSCAFG00845020541	ATMIN	486
ENSCAFG00845020519	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020541	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020633	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020640	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020649	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020660	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020724	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020815	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020816	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020876	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020878	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020920	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845020953	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021055	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021057	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021062	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021127	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021165	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021188	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021209	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021260	1	lincConv	1.1.1	ENSCAFG00845021165	MAF	5106	lincConv	ENSCAFG00845021165	MAF	5106
ENSCAFG00845021276	1	lincSSdw	1.1.1	ENSCAFG00845021165	MAF	5147	lincSSdw	ENSCAFG00845021165	MAF	5147
ENSCAFG00845021288	1	lincSSdw	1.1.1	ENSCAFG00845021165	MAF	10615	lincSSdw	ENSCAFG00845021165	MAF	10615
ENSCAFG00845021302	1	lincSSdw	1.1.1	ENSCAFG00845021165	MAF	15435	lincSSdw	ENSCAFG00845021165	MAF	15435
ENSCAFG00845021315	1	lincSSdw	1.1.1	ENSCAFG00845021165	MAF	18373	lincSSdw	ENSCAFG00845021165	MAF	18373
ENSCAFG00845021333	1	lincSSdw	1.1.1	ENSCAFG00845021165	MAF	26305	lincSSdw	ENSCAFG00845021165	MAF	26305
ENSCAFG00845021337	1	lincConv	1.1.1	ENSCAFG00845021165	MAF	26326	lincConv	ENSCAFG00845021165	MAF	26326
ENSCAFG00845021346	1	lincSSdw	1.1.1	ENSCAFG00845021165	MAF	38689	lincSSdw	ENSCAFG00845021165	MAF	38689
ENSCAFG00845021356	1	lincConv	1.1.1	ENSCAFG00845021165	MAF	45425	lincConv	ENSCAFG00845021165	MAF	45425
ENSCAFG00845021358	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021365	1	lincConv	1.1.1	ENSCAFG00845021165	MAF	83124	lincConv	ENSCAFG00845021165	MAF	83124
ENSCAFG00845021376	1	lincSSdw	1.1.1	ENSCAFG00845021165	MAF	83158	lincSSdw	ENSCAFG00845021165	MAF	83158
ENSCAFG00845021391	1	lincConv	1.1.1	ENSCAFG00845021165	MAF	96412	lincConv	ENSCAFG00845021165	MAF	96412
ENSCAFG00845021522	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021641	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021653	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021751	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021807	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021838	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021907	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021921	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021978	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845021995	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022022	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022047	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022088	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022094	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022128	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022138	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022150	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022161	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022170	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022190	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022220	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022266	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022308	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022320	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022329	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022362	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022382	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022417	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022447	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022501	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022510	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022515	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022564	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022616	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022620	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022622	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022670	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022803	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022840	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022858	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022859	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022874	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022900	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022925	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022948	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022962	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022974	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845022990	1	lincSSdw	1.1.1	ENSCAFG00845023054	CNTNAP4	3022	lincSSdw	ENSCAFG00845023054	CNTNAP4	3022
ENSCAFG00845023000	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023048	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023049	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023054	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023070	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023081	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023105	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023192	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023222	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023228	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023262	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023300	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023301	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023307	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023371	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023393	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023445	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023499	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023526	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023527	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023544	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023554	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023561	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023581	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023601	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023654	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023689	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023694	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023714	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023723	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023767	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023779	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023803	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023811	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023826	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023855	1	lincSSup	1.1.1	ENSCAFG00845023767	GABARAPL2	127	lincSSup	ENSCAFG00845023767	GABARAPL2	127
ENSCAFG00845023858	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023863	1	lincDivg	1.1.1	ENSCAFG00845023767	GABARAPL2	127	lincDivg	ENSCAFG00845023767	GABARAPL2	127
ENSCAFG00845023884	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023923	1	lincDivg	1.1.1	ENSCAFG00845023942	NA	1392	lincDivg	ENSCAFG00845023942	NA	1392
ENSCAFG00845023942	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845023979	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845024002	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSCAFG00845024010	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
